Periodo,Sede,Facultad  ,Código Depto,Departamento,Id Asignatura,Asignatura,Sección,Duración,Jornada,Cupo,Inscritos,Día,Hora Inicio,Hora Fin,Fecha Inicio,Fecha Fin,Lugar,Edificio,Profesor Principal,RUN,Nombre Docente,1er Apellido Docente,2so Apellido Docente,Jerarquización
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,50,S,Vespertino,35,33,martes,18:50,20:10,01/08/24,30/12/24,209 (H),HOGWARTS - TORRE B,S,94727426,Petunia,Dursley,0,ATR
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,50,S,Vespertino,35,33,martes,20:15,21:35,01/08/24,30/12/24,209 (H),HOGWARTS - TORRE B,S,94727426,Petunia,Dursley,0,ATR
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,50,S,Vespertino,35,33,martes,21:40,23:00,01/08/24,30/12/24,209 (H),HOGWARTS - TORRE B,S,94727426,Petunia,Dursley,0,ATR
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236003,Examinador de Aparición I,220,S,Diurno,10,9,viernes,11:15,12:35,01/08/24,30/12/24,406,BEAUXBATON - EDIFICIO B,S,96703051,Pomona,Sprout,YAÑEZ,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236003,Examinador de Aparición I,220,S,Diurno,10,9,viernes,12:45,14:05,01/08/24,30/12/24,406,BEAUXBATON - EDIFICIO B,S,96703051,Pomona,Sprout,YAÑEZ,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236010,Examinador de Aparición III,220,S,Diurno,10,8,miércoles,14:15,15:35,01/08/24,30/12/24,406,BEAUXBATON - EDIFICIO B,S,96703051,Pomona,Sprout,YAÑEZ,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236010,Examinador de Aparición III,220,S,Diurno,10,8,miércoles,15:45,17:05,01/08/24,30/12/24,406,BEAUXBATON - EDIFICIO B,S,96703051,Pomona,Sprout,YAÑEZ,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13487,ESTUDIOS DE DEMONIOS NECROFAGOS  V,210,S,Diurno,57,55,viernes,14:15,15:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,99522795,Poppy,Pomfrey,VALENZUELA,INSD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13487,ESTUDIOS DE DEMONIOS NECROFAGOS  V,210,S,Diurno,57,55,viernes,15:45,17:05,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,99522795,Poppy,Pomfrey,VALENZUELA,INSD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13487,ESTUDIOS DE DEMONIOS NECROFAGOS  V,210,S,Diurno,57,55,viernes,17:15,18:35,01/08/24,30/12/24,102 (H),BEAUXBATON - EDIFICIO A,S,99522795,Poppy,Pomfrey,VALENZUELA,INSD
2024-02,hogwarts,Ministerio de magia,8020,Ministerio de magia,PH110086,TUTORÍAS DE ACOMPAÑAMIENTO MAGICO,15,S,Diurno,52,0,martes,12:45,14:05,01/08/24,31/12/24,201 (EX 22),HOGWARTS - ,S,102372327,POR,DESIGNAR,0,O
2024-02,hogwarts,Ministerio de magia,8020,Ministerio de magia,PH110086,TUTORÍAS DE ACOMPAÑAMIENTO MAGICO,20,S,Vespertino,10,0,lunes,17:55,19:30,01/08/24,31/12/24,208,HOGWARTS - TORRE B,S,102372327,POR,DESIGNAR,0,O
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236008,ANTIDOTO PARA VENENOS COMUNES II,20,S,Diurno,30,13,jueves,14:15,15:35,01/08/24,30/12/24,303,HOGWARTS - ,S,103288372,POR,DESIGNAR,0,TID
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236008,ANTIDOTO PARA VENENOS COMUNES II,20,S,Diurno,30,13,jueves,15:45,17:05,01/08/24,30/12/24,303,HOGWARTS - ,S,103288372,POR,DESIGNAR,0,TID
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236022,ANÁLISIS DE INFORMACIÓN ASTRONOMICA,210,S,Diurno,15,12,lunes,08:15,09:35,01/08/24,30/12/24,Lab 1,BEAUXBATON - EDIFICIO A,S,105647119,Quirinus,Quirrell,0,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236022,ANÁLISIS DE INFORMACIÓN ASTRONOMICA,210,S,Diurno,15,12,lunes,09:45,11:05,01/08/24,30/12/24,Lab 1,BEAUXBATON - EDIFICIO A,S,105647119,Quirinus,Quirrell,0,SIN
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236037,TALLER Y PRÁCTICA VARITAS II,10,S,Diurno,10,7,martes,09:45,11:05,01/08/24,30/12/24,201,HOGWARTS - TORRE B,S,110515163,Remus,Lupin,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236037,TALLER Y PRÁCTICA VARITAS II,10,S,Diurno,10,7,martes,11:15,12:35,01/08/24,30/12/24,201,HOGWARTS - TORRE B,S,110515163,Remus,Lupin,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236037,TALLER Y PRÁCTICA VARITAS II,40,S,Diurno,10,5,viernes,14:15,15:35,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,110515163,Remus,Lupin,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236037,TALLER Y PRÁCTICA VARITAS II,40,S,Diurno,10,5,viernes,15:45,17:05,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,110515163,Remus,Lupin,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236037,TALLER Y PRÁCTICA VARITAS II,30,S,Diurno,10,10,viernes,09:45,11:05,01/08/24,30/12/24,205,HOGWARTS - TORRE D,S,110515163,Remus,Lupin,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236037,TALLER Y PRÁCTICA VARITAS II,30,S,Diurno,10,10,viernes,11:15,12:35,01/08/24,30/12/24,205,HOGWARTS - TORRE D,S,110515163,Remus,Lupin,0,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,HP14148,TALLER DE POCIONES,210,S,Diurno,42,42,miércoles,17:15,18:35,01/08/24,31/12/24,204,BEAUXBATON - EDIFICIO A,S,112542380,Remus,Lupin,0,INSD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,HP14148,TALLER DE POCIONES,210,S,Diurno,42,42,miércoles,18:50,20:10,01/08/24,31/12/24,204,BEAUXBATON - EDIFICIO A,S,112542380,Remus,Lupin,0,INSD
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236020,EPISTEMOLOGIA DE LA HECHICERÍA,10,S,Diurno,30,11,lunes,09:45,11:05,01/08/24,30/12/24,306,HOGWARTS - TORRE D,S,113455484,Rolanda,Hooch,DURAN,SIN
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236020,EPISTEMOLOGIA DE LA HECHICERÍA,10,S,Diurno,30,11,lunes,11:15,12:35,01/08/24,30/12/24,306,HOGWARTS - TORRE D,S,113455484,Rolanda,Hooch,DURAN,SIN
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13486,ENCANTAMIENTOS  VI,20,S,Vespertino,40,17,miércoles,18:50,20:10,01/08/24,30/12/24,205,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13486,ENCANTAMIENTOS  VI,20,S,Vespertino,40,17,miércoles,20:15,21:35,01/08/24,30/12/24,205,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13486,ENCANTAMIENTOS  VI,20,S,Vespertino,40,17,miércoles,21:40,23:00,01/08/24,30/12/24,205,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23492,REUNIÓN MAGICA I,40,S,Vespertino,15,0,lunes,18:50,20:10,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23492,REUNIÓN MAGICA I,40,S,Vespertino,15,0,lunes,20:15,21:35,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23492,REUNIÓN MAGICA I,40,S,Vespertino,15,0,lunes,21:40,23:00,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH24440,INTRODUCCION AL LOS ENCANTAMIENTOS ,10,S,Diurno,40,18,martes,08:15,09:35,01/08/24,30/12/24,311,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH24440,INTRODUCCION AL LOS ENCANTAMIENTOS ,10,S,Diurno,40,18,martes,09:45,11:05,01/08/24,30/12/24,311,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH24440,INTRODUCCION AL LOS ENCANTAMIENTOS ,10,S,Diurno,40,18,martes,11:15,12:35,01/08/24,30/12/24,311,HOGWARTS - TORRE B,S,114059711,Ron,Weasley,EL INNOMBRABLE,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH233405,examen de Pociones,20,S,Diurno,35,30,jueves,09:45,11:05,01/08/24,30/12/24,309,HOGWARTS - TORRE B,S,115757061,Rowena, Ravenclaw,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH233405,examen de Pociones,20,S,Diurno,35,30,jueves,11:15,12:35,01/08/24,30/12/24,309,HOGWARTS - TORRE B,S,115757061,Rowena, Ravenclaw,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236010,Examinador de Aparición III,30,S,Diurno,15,4,lunes,09:45,11:05,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,115757061,Rowena, Ravenclaw,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236010,Examinador de Aparición III,30,S,Diurno,15,4,lunes,11:15,12:35,01/08/24,30/12/24,204,HOGWARTS - TORRE B,S,115757061,Rowena, Ravenclaw,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236031,Examinador de Aparición VII,10,S,Diurno,13,11,viernes,09:45,11:05,01/08/24,30/12/24,207,HOGWARTS - TORRE D,S,115757061,Rowena, Ravenclaw,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236031,Examinador de Aparición VII,10,S,Diurno,13,11,viernes,11:15,12:35,01/08/24,30/12/24,207,HOGWARTS - TORRE D,S,115757061,Rowena, Ravenclaw,0,JC1
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23637,PÁRSEL I,120,S,Diurno,45,41,jueves,14:15,15:35,01/08/24,31/12/24,201 (EX 22),HOGWARTS - ,S,117871496,Rubeus,Hagrid,0,ASD
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23637,PÁRSEL I,120,S,Diurno,45,41,jueves,15:45,17:05,01/08/24,31/12/24,201 (EX 22),HOGWARTS - ,S,117871496,Rubeus,Hagrid,0,ASD
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23637,PÁRSEL I,110,S,Diurno,45,47,martes,09:45,11:05,01/08/24,31/12/24,213,HOGWARTS - TORRE B,S,117871496,Rubeus,Hagrid,0,ASD
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23637,PÁRSEL I,110,S,Diurno,45,47,jueves,09:45,11:05,01/08/24,31/12/24,205,HOGWARTS - TORRE B,S,117871496,Rubeus,Hagrid,0,ASD
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23639,PÁRSEL II,70,S,Diurno,41,40,lunes,11:15,12:35,01/08/24,31/12/24,313,HOGWARTS - TORRE B,S,117871496,Rubeus,Hagrid,0,ASD
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23639,PÁRSEL II,70,S,Diurno,41,40,miércoles,11:15,12:35,01/08/24,31/12/24,318,HOGWARTS - TORRE B,S,117871496,Rubeus,Hagrid,0,ASD
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23639,PÁRSEL II,10,S,Diurno,40,13,viernes,08:15,09:35,01/08/24,30/12/24,210 (H),HOGWARTS - TORRE D,S,117871496,Rubeus,Hagrid,0,ASD
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23639,PÁRSEL II,10,S,Diurno,40,13,viernes,09:45,11:05,01/08/24,30/12/24,210 (H),HOGWARTS - TORRE D,S,117871496,Rubeus,Hagrid,0,ASD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13490,XILOMANCIA,210,S,Diurno,35,24,martes,14:15,15:35,01/08/24,30/12/24,514,BEAUXBATON - EDIFICIO B,S,119234212,Rufus,Scrimgeour,0,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13490,XILOMANCIA,210,S,Diurno,35,24,martes,15:45,17:05,01/08/24,30/12/24,514,BEAUXBATON - EDIFICIO B,S,119234212,Rufus,Scrimgeour,0,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13490,XILOMANCIA,210,S,Diurno,35,24,martes,17:15,18:35,01/08/24,30/12/24,514,BEAUXBATON - EDIFICIO B,S,119234212,Rufus,Scrimgeour,0,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,230,S,Diurno,52,32,lunes,14:15,15:35,01/08/24,30/12/24,104,BEAUXBATON - EDIFICIO A,S,122699188,Salazar ,Slytherin,PARDO,ATD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,230,S,Diurno,52,32,lunes,15:45,17:05,01/08/24,30/12/24,104,BEAUXBATON - EDIFICIO A,S,122699188,Salazar ,Slytherin,PARDO,ATD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,230,S,Diurno,52,32,lunes,17:15,18:35,01/08/24,30/12/24,104,BEAUXBATON - EDIFICIO A,S,122699188,Salazar ,Slytherin,PARDO,ATD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,220,S,Diurno,55,55,viernes,14:15,15:35,01/08/24,30/12/24,301,BEAUXBATON - EDIFICIO B,S,122699188,Salazar ,Slytherin,PARDO,ATD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,220,S,Diurno,55,55,viernes,15:45,17:05,01/08/24,30/12/24,301,BEAUXBATON - EDIFICIO B,S,122699188,Salazar ,Slytherin,PARDO,ATD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13459,TEORIA MAGICA II,220,S,Diurno,55,55,viernes,17:15,18:35,01/08/24,30/12/24,301,BEAUXBATON - EDIFICIO B,S,122699188,Salazar ,Slytherin,PARDO,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23495,REUNIÓN MAGICA  II,80,S,Vespertino,15,2,martes,18:50,20:10,01/08/24,30/12/24,206,HOGWARTS - TORRE B,S,124333098,Seamus,Finnigan,DEVIA,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23495,REUNIÓN MAGICA  II,80,S,Vespertino,15,2,martes,20:15,21:35,01/08/24,30/12/24,206,HOGWARTS - TORRE B,S,124333098,Seamus,Finnigan,DEVIA,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23495,REUNIÓN MAGICA  II,80,S,Vespertino,15,2,martes,21:40,23:00,01/08/24,30/12/24,206,HOGWARTS - TORRE B,S,124333098,Seamus,Finnigan,DEVIA,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13480,ENCANTAMIENTOS  V,10,S,Diurno,50,36,lunes,08:15,09:35,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,127037820,Séptima,Vector,DIAZ,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13480,ENCANTAMIENTOS  V,10,S,Diurno,50,36,lunes,09:45,11:05,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,127037820,Séptima,Vector,DIAZ,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13480,ENCANTAMIENTOS  V,10,S,Diurno,50,36,lunes,11:15,12:35,01/08/24,30/12/24,AULA B (H),HOGWARTS - ,S,127037820,Séptima,Vector,DIAZ,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13486,ENCANTAMIENTOS  VI,10,S,Diurno,70,27,miércoles,14:15,15:35,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,127037820,Séptima,Vector,DIAZ,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13486,ENCANTAMIENTOS  VI,10,S,Diurno,70,27,miércoles,15:45,17:05,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,127037820,Séptima,Vector,DIAZ,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13486,ENCANTAMIENTOS  VI,10,S,Diurno,70,27,miércoles,17:15,18:35,01/08/24,30/12/24,AULA E,HOGWARTS - ,S,127037820,Séptima,Vector,DIAZ,ATD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,230,S,Diurno,30,17,viernes,14:15,15:35,01/08/24,30/12/24,508,BEAUXBATON - EDIFICIO B,S,129008399,Severus,Snape,0,ASD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,230,S,Diurno,30,17,viernes,15:45,17:05,01/08/24,30/12/24,508,BEAUXBATON - EDIFICIO B,S,129008399,Severus,Snape,0,ASD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13456,MAGIA POLITICA,230,S,Diurno,30,17,viernes,17:15,18:35,01/08/24,30/12/24,508,BEAUXBATON - EDIFICIO B,S,129008399,Severus,Snape,0,ASD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23494,PREPARACIÓN T.I.M.O,220,S,Diurno,20,17,martes,14:15,15:35,01/08/24,31/12/24,401 (H),BEAUXBATON - EDIFICIO B,S,129008399,Severus,Snape,0,ASD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23494,PREPARACIÓN T.I.M.O,220,S,Diurno,20,17,martes,15:45,17:05,01/08/24,31/12/24,401 (H),BEAUXBATON - EDIFICIO B,S,129008399,Severus,Snape,0,ASD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH23494,PREPARACIÓN T.I.M.O,220,S,Diurno,20,17,martes,17:15,18:35,01/08/24,31/12/24,401 (H),BEAUXBATON - EDIFICIO B,S,129008399,Severus,Snape,0,ASD
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236003,Examinador de Aparición I,210,S,Diurno,10,6,viernes,08:15,09:35,01/08/24,30/12/24,406,BEAUXBATON - EDIFICIO B,S,129025482,Silvanusn.,Kettleburn,0,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236003,Examinador de Aparición I,210,S,Diurno,10,6,viernes,09:45,11:05,01/08/24,30/12/24,406,BEAUXBATON - EDIFICIO B,S,129025482,Silvanusn.,Kettleburn,0,SIN
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236021,Examinador de Aparición V,210,S,Diurno,12,11,miércoles,11:15,12:35,01/08/24,30/12/24,406,BEAUXBATON - EDIFICIO B,S,129025482,Silvanusn.,Kettleburn,0,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236021,Examinador de Aparición V,210,S,Diurno,12,11,miércoles,12:45,14:05,01/08/24,30/12/24,406,BEAUXBATON - EDIFICIO B,S,129025482,Silvanusn.,Kettleburn,0,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236031,Examinador de Aparición VII,220,S,Diurno,8,8,jueves,11:15,12:35,01/08/24,30/12/24,404,BEAUXBATON - EDIFICIO B,S,129025482,Silvanusn.,Kettleburn,0,JC1
2024-02,Beauxbaton,Facultad de Magia y Hechicería,6012,ESCUELA DE Hechicería,WH236031,Examinador de Aparición VII,220,S,Diurno,8,8,jueves,12:45,14:05,01/08/24,30/12/24,404,BEAUXBATON - EDIFICIO B,S,129025482,Silvanusn.,Kettleburn,0,JC1
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13458,ESTUDIOS DE DEMONIOS NECROFAGOS  I,10,S,Diurno,70,70,martes,14:15,15:35,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,129406030,Sirius,Black,0,INSD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13458,ESTUDIOS DE DEMONIOS NECROFAGOS  I,10,S,Diurno,70,70,martes,15:45,17:05,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,129406030,Sirius,Black,0,INSD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13458,ESTUDIOS DE DEMONIOS NECROFAGOS  I,10,S,Diurno,70,70,martes,17:15,18:35,01/08/24,30/12/24,AULA C (H),HOGWARTS - ,S,129406030,Sirius,Black,0,INSD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13487,ESTUDIOS DE DEMONIOS NECROFAGOS  V,20,S,Vespertino,35,29,jueves,18:50,20:10,01/08/24,30/12/24,417,HOGWARTS - TORRE B,S,129406030,Sirius,Black,0,INSD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13487,ESTUDIOS DE DEMONIOS NECROFAGOS  V,20,S,Vespertino,35,29,jueves,20:15,21:35,01/08/24,30/12/24,417,HOGWARTS - TORRE B,S,129406030,Sirius,Black,0,INSD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13487,ESTUDIOS DE DEMONIOS NECROFAGOS  V,20,S,Vespertino,35,29,jueves,21:40,23:00,01/08/24,30/12/24,417,HOGWARTS - TORRE B,S,129406030,Sirius,Black,0,INSD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13490,XILOMANCIA,20,S,Vespertino,40,10,martes,18:50,20:10,01/08/24,30/12/24,416,HOGWARTS - TORRE B,S,129519484,Susan,Bones,RAMIREZ,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13490,XILOMANCIA,20,S,Vespertino,40,10,martes,20:15,21:35,01/08/24,30/12/24,416,HOGWARTS - TORRE B,S,129519484,Susan,Bones,RAMIREZ,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,4010,ESCUELA DE MAGIA,GH13490,XILOMANCIA,20,S,Vespertino,40,10,martes,21:40,23:00,01/08/24,30/12/24,416,HOGWARTS - TORRE B,S,129519484,Susan,Bones,RAMIREZ,ATD
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236009,Hospital San Mungo de Enfermedades y Heridas Mágicas,20,S,Diurno,30,30,jueves,09:45,11:05,01/08/24,30/12/24,417,HOGWARTS - TORRE B,S,129645558,Sybill,Trelawney,0,SIN
2024-02,hogwarts,Facultad de Magia y Hechicería,6012,ESCUELA DE HECHICERÍA,WH236009,Hospital San Mungo de Enfermedades y Heridas Mágicas,20,S,Diurno,30,30,jueves,11:15,12:35,01/08/24,30/12/24,417,HOGWARTS - TORRE B,S,129645558,Sybill,Trelawney,0,SIN
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23637,PÁRSEL I,60,S,Diurno,44,40,jueves,14:15,15:35,01/08/24,30/12/24,310 (H),HOGWARTS - TORRE D,S,130689724,Terry,Boot,0,SIN
2024-02,hogwarts,Ministerio de magia,9010,PROGRAMA DE PÁRCEL,WH23637,PÁRSEL I,60,S,Diurno,44,40,jueves,15:45,17:05,01/08/24,30/12/24,310 (H),HOGWARTS - TORRE D,S,130689724,Terry,Boot,0,SIN
2024-02,Beauxbaton,Ministerio de magia,8020,Ministerio de magia,PH110059,CTI: COMPETENCIAS DE LIDERAZGO MAGICO,220,S,Diurno,38,35,viernes,08:15,09:35,01/08/24,30/12/24,208,BEAUXBATON - EDIFICIO A,S,131635937,Theodore,Nott,0,SIN
2024-02,Beauxbaton,Ministerio de magia,8020,Ministerio de magia,PH110059,CTI: COMPETENCIAS DE LIDERAZGO MAGICO,230,S,Diurno,38,33,viernes,14:15,15:35,01/08/24,30/12/24,208,BEAUXBATON - EDIFICIO A,S,131635937,Theodore,Nott,0,SIN
2024-02,Beauxbaton,Ministerio de magia,8020,Ministerio de magia,PH110059,CTI: COMPETENCIAS DE LIDERAZGO MAGICO,210,S,Diurno,40,34,miércoles,14:15,15:35,01/08/24,30/12/24,413 (H),BEAUXBATON - EDIFICIO B,S,131635937,Theodore,Nott,0,SIN
